Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
506,Cam Whitmore\whitmca01,SF,19,HOU,19,1,15.6,3.5,7.2,0.482,1.3,3.2,0.393,2.2,4.0,0.553,0.569,1.1,1.8,0.6,0.5,2.6,3.2,0.3,0.7,0.3,0.7,1.3,9.3
507,Aaron Wiggins\wiggiaa01,SG,25,OKC,39,0,12.6,1.9,3.3,0.578,0.5,1.0,0.5,1.4,2.3,0.611,0.652,0.6,0.7,0.759,0.6,1.6,2.2,0.9,0.5,0.1,0.5,1.2,4.8
508,Andrew Wiggins\wiggian01,SF,28,GSW,36,25,26.3,4.6,10.9,0.422,0.9,3.2,0.296,3.6,7.7,0.475,0.465,1.8,2.6,0.685,1.8,2.4,4.2,1.5,0.3,0.4,1.4,2.3,11.9
509,Lindell Wigginton\wiggili01,PG,25,MIL,3,0,2.7,0.7,1.7,0.4,0.0,0.7,0.0,0.7,1.0,0.667,0.4,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.0
510,Brandon Williams\willibr03,PG,24,DAL,5,0,6.0,1.2,2.2,0.545,0.4,0.6,0.667,0.8,1.6,0.5,0.636,0.4,1.0,0.4,0.4,0.6,1.0,1.2,0.2,0.2,0.4,0.2,3.2
511,Grant Williams\willigr01,PF,25,DAL,38,27,26.8,2.8,6.8,0.413,1.7,4.6,0.369,1.1,2.2,0.506,0.539,0.8,1.2,0.705,1.0,2.5,3.5,1.7,0.5,0.6,1.0,2.9,8.2
512,Jalen Williams\willija06,PF,22,OKC,39,39,32.1,7.3,13.3,0.547,1.4,3.0,0.458,5.9,10.2,0.574,0.6,2.9,3.5,0.826,0.6,3.5,4.1,4.5,1.1,0.5,1.9,2.7,18.8
513,Jaylin Williams\willija07,C,21,OKC,34,0,11.5,1.2,3.1,0.385,0.7,2.0,0.348,0.5,1.0,0.457,0.5,0.4,0.4,0.933,0.4,2.6,3.0,1.3,0.4,0.3,0.4,1.5,3.5
514,Jeenathan Williams\willije02,SG,24,HOU,7,0,7.9,1.4,3.1,0.455,0.1,0.4,0.333,1.3,2.7,0.474,0.477,0.6,0.7,0.8,0.7,0.1,0.9,0.4,0.3,0.0,0.1,0.7,3.6
515,Kenrich Williams\willike04,PF,29,OKC,31,0,15.3,1.8,3.8,0.466,0.8,2.0,0.397,1.0,1.8,0.545,0.572,0.1,0.3,0.3,0.7,2.2,2.9,1.5,0.6,0.1,0.4,1.5,4.5
516,Mark Williams\willima07,C,22,CHO,19,19,26.7,5.2,7.9,0.649,0.0,0.0,,5.2,7.9,0.649,0.649,2.4,3.4,0.719,4.0,5.7,9.7,1.2,0.8,1.1,0.9,2.6,12.7
517,Patrick Williams\willipa01,PF,22,CHI,41,28,27.3,3.7,8.2,0.45,1.4,3.3,0.415,2.3,5.0,0.473,0.533,1.2,1.6,0.781,1.1,2.7,3.8,1.5,1.0,0.8,1.3,2.0,10.0
518,Robert Williams\williro04,C,26,POR,6,0,19.8,2.8,4.3,0.654,0.0,0.0,,2.8,4.3,0.654,0.654,1.2,1.5,0.778,1.8,4.5,6.3,0.8,1.2,1.2,1.2,2.8,6.8
519,Vince Williams Jr.\willivi01,SG,23,MEM,32,13,23.6,2.2,5.5,0.394,1.4,3.8,0.358,0.8,1.6,0.481,0.52,1.5,1.8,0.828,1.3,4.0,5.3,2.1,0.8,0.6,1.1,2.3,7.2
520,Ziaire Williams\willizi02,SF,22,MEM,40,9,18.9,2.8,7.0,0.391,1.1,3.6,0.317,1.6,3.5,0.468,0.472,1.2,1.4,0.821,0.7,2.7,3.4,1.3,0.6,0.2,1.2,1.7,7.8
521,Zion Williamson\willizi01,PF,23,NOP,35,35,30.4,8.7,14.8,0.588,0.1,0.3,0.4,8.6,14.5,0.591,0.592,4.5,6.8,0.655,1.8,3.9,5.7,4.6,1.0,0.4,2.5,2.6,22.0
522,Jalen Wilson\wilsoja03,PF,23,BRK,11,0,9.5,1.5,2.9,0.5,0.2,0.7,0.25,1.3,2.2,0.583,0.531,1.4,1.4,1.0,1.4,0.8,2.2,0.8,0.3,0.1,0.3,0.8,4.5
523,Dylan Windler\windldy01,SF,27,TOT,4,0,3.0,0.5,0.8,0.667,0.5,0.8,0.667,0.0,0.0,,1.0,0.0,0.0,,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.5,1.5
523,Dylan Windler\windldy01,SF,27,NYK,3,0,2.3,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,,0.75,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,1.0
523,Dylan Windler\windldy01,SF,27,LAL,1,0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
524,James Wiseman\wisemja01,C,22,DET,29,0,14.6,2.7,3.9,0.675,0.0,0.1,0.0,2.7,3.9,0.688,0.675,0.7,1.2,0.618,1.4,2.7,4.1,0.6,0.1,0.7,0.9,2.0,6.0
525,Christian Wood\woodch01,PF,28,LAL,38,1,18.8,2.6,5.5,0.471,0.8,2.5,0.326,1.8,3.0,0.591,0.545,1.3,1.9,0.699,0.9,4.7,5.6,1.1,0.3,0.8,1.2,1.5,7.4
526,Delon Wright\wrighde01,PG,31,WAS,21,0,17.0,1.7,4.4,0.376,0.5,1.4,0.367,1.1,3.0,0.381,0.435,1.0,1.3,0.815,0.5,1.8,2.2,3.1,1.4,0.3,0.5,0.9,4.9
527,Thaddeus Young\youngth01,PF,35,TOR,15,3,11.5,1.5,3.0,0.511,0.1,0.3,0.25,1.5,2.7,0.537,0.522,0.1,0.3,0.4,0.8,1.5,2.3,1.9,0.8,0.1,0.5,1.5,3.3
528,Trae Young\youngtr01,PG,25,ATL,39,39,36.3,8.3,19.7,0.422,3.3,9.0,0.364,5.0,10.6,0.472,0.506,7.0,8.2,0.858,0.5,2.5,3.0,10.8,1.4,0.2,4.3,2.0,26.9
529,Omer Yurtseven\yurtsom01,C,25,UTA,24,6,10.7,1.6,3.2,0.5,0.1,0.6,0.2,1.5,2.5,0.574,0.52,0.3,0.4,0.6,1.5,2.8,4.3,0.5,0.2,0.4,0.9,1.4,3.5
530,Cody Zeller\zelleco01,C,31,NOP,30,0,8.6,0.6,1.6,0.388,0.0,0.1,0.333,0.6,1.5,0.391,0.398,0.7,1.1,0.606,1.2,1.6,2.7,1.0,0.2,0.1,0.4,1.2,2.0
531,Ivica Zubac\zubaciv01,C,26,LAC,38,38,27.1,5.3,8.1,0.655,0.0,0.0,,5.3,8.1,0.655,0.655,1.8,2.8,0.648,3.3,6.5,9.7,1.3,0.2,1.4,1.1,2.9,12.4
