Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
284,A.J. Lawson\lawsoaj01,SG,22,MIN,1,2,34.4,1.0,0.0,0.0,0.0,54.9,27.9,0.0,0.0,0.0,0.0,21.4,,0.0,0.0,0.0,0.377,,-2.3,7.5,5.2,0.0
284,A.J. Lawson\lawsoaj01,SG,22,DAL,14,106,13.5,0.58,0.581,0.186,6.5,15.5,11.0,3.0,0.9,0.0,6.1,21.1,,0.1,0.1,0.1,0.057,,-1.5,-3.1,-4.6,-0.1
285,Damion Lee\leeda03,SG,30,PHO,74,1506,10.7,0.607,0.546,0.23,2.8,14.0,8.3,8.9,1.0,0.4,13.5,16.3,,1.1,1.4,2.6,0.081,,-1.3,-0.4,-1.7,0.1
286,Saben Lee\leesa01,PG,23,TOT,25,373,13.1,0.517,0.248,0.471,3.8,9.7,6.7,24.3,2.5,0.2,14.1,19.5,,0.2,0.4,0.7,0.088,,-2.7,0.9,-1.8,0.0
286,Saben Lee\leesa01,PG,23,PHI,2,10,12.8,0.75,0.25,0.0,0.0,0.0,0.0,36.9,5.0,0.0,42.9,31.3,,0.0,0.0,0.0,-0.096,,-3.7,-0.6,-4.3,0.0
286,Saben Lee\leesa01,PG,23,PHO,23,363,13.1,0.51,0.248,0.487,3.9,10.0,6.9,24.0,2.4,0.2,12.9,19.1,,0.3,0.4,0.7,0.093,,-2.7,0.9,-1.8,0.0
287,Alex Len\lenal01,C,29,SAC,26,161,12.8,0.58,0.067,0.533,17.2,25.4,21.3,9.3,1.2,6.0,30.2,14.1,,0.1,0.2,0.3,0.085,,-4.9,0.9,-4.0,-0.1
288,Kawhi Leonard\leonaka01,SF,31,LAC,52,1748,23.9,0.623,0.287,0.32,3.7,17.8,10.8,19.6,2.0,1.4,8.1,27.0,,4.9,2.2,7.1,0.194,,5.1,0.9,6.1,3.5
289,Meyers Leonard\leoname01,C,30,MIL,9,114,12.0,0.652,0.621,0.31,11.4,19.4,15.5,1.2,0.8,0.0,15.4,14.4,,0.2,0.1,0.3,0.126,,-2.8,-2.2,-5.0,-0.1
290,Caris LeVert\leverca01,SG,28,CLE,74,2237,12.4,0.546,0.437,0.243,2.8,12.1,7.4,18.0,1.6,1.0,12.4,18.7,,1.4,3.1,4.4,0.095,,-1.0,0.8,-0.2,1.0
291,Kira Lewis Jr.\lewiski01,PG,21,NOP,25,235,14.5,0.584,0.386,0.25,2.4,13.5,8.0,14.0,2.1,0.8,9.3,19.7,,0.3,0.3,0.6,0.122,,-0.8,0.5,-0.3,0.1
292,Damian Lillard\lillada01,PG,32,POR,58,2107,26.7,0.645,0.547,0.464,2.4,12.8,7.6,35.0,1.2,0.8,11.7,33.8,,8.2,0.8,9.0,0.205,,8.3,-1.2,7.1,4.9
293,Nassir Little\littlna01,SF,22,POR,54,976,10.2,0.555,0.521,0.152,3.2,13.5,8.3,7.3,1.0,1.8,10.0,16.0,,0.2,0.4,0.7,0.032,,-1.6,-1.4,-3.0,-0.3
294,Isaiah Livers\liveris01,PF,24,DET,52,1199,8.4,0.567,0.705,0.135,2.5,11.0,6.6,4.8,1.1,2.1,9.0,11.9,,0.5,0.5,1.0,0.041,,-2.1,-0.3,-2.4,-0.1
295,Kenneth Lofton Jr.\loftoke01,PF,20,MEM,24,176,20.2,0.572,0.183,0.29,11.5,19.2,15.4,18.1,1.3,1.0,10.3,27.6,,0.3,0.2,0.5,0.145,,0.7,-1.1,-0.4,0.1
296,Kevon Looney\looneke01,C,26,GSW,82,1958,17.8,0.639,0.003,0.404,15.7,26.8,21.4,13.8,1.3,2.2,9.1,10.6,,5.9,2.8,8.7,0.212,,0.9,1.3,2.1,2.0
297,Brook Lopez\lopezbr01,C,34,MIL,78,2373,18.4,0.63,0.405,0.211,7.2,15.3,11.4,6.1,0.7,6.7,9.8,19.3,,4.1,3.9,8.0,0.161,,0.8,1.3,2.1,2.5
298,Robin Lopez\lopezro01,C,34,CLE,37,299,11.6,0.675,0.053,0.24,9.1,11.0,10.0,9.1,0.3,2.5,23.2,16.1,,0.2,0.3,0.6,0.094,,-3.4,0.3,-3.0,-0.1
299,Kevin Love\loveke01,PF,34,TOT,62,1240,13.1,0.548,0.698,0.215,5.5,32.6,18.9,13.2,0.6,0.9,13.1,19.2,,0.6,2.0,2.6,0.099,,0.2,0.4,0.6,0.8
299,Kevin Love\loveke01,PF,34,CLE,41,821,13.6,0.555,0.684,0.221,6.0,34.2,20.1,12.8,0.4,0.8,13.1,19.6,,0.5,1.4,1.9,0.112,,0.8,0.6,1.4,0.7
299,Kevin Love\loveke01,PF,34,MIA,21,419,12.3,0.535,0.727,0.201,4.6,29.6,16.6,14.0,1.1,1.2,13.2,18.5,,0.1,0.6,0.7,0.075,,-1.0,-0.1,-1.1,0.1
300,Kyle Lowry\lowryky01,PG,36,MIA,55,1718,12.6,0.565,0.639,0.278,2.8,12.9,7.7,23.4,1.7,1.2,15.9,16.7,,1.5,1.9,3.4,0.096,,-0.7,0.8,0.2,0.9
301,Trey Lyles\lylestr01,PF,27,SAC,74,1247,14.2,0.607,0.588,0.304,6.3,21.1,13.7,7.0,1.0,2.2,12.2,18.1,,1.4,1.2,2.6,0.098,,0.0,-0.9,-1.0,0.3
302,Théo Maledon\maledth01,PG,21,CHO,44,854,11.6,0.515,0.374,0.291,1.7,13.9,7.7,24.2,2.1,1.2,17.1,17.0,,0.0,0.9,0.8,0.047,,-3.0,0.5,-2.5,-0.1
303,Sandro Mamukelashvili\mamuksa01,C,23,TOT,43,660,13.4,0.516,0.43,0.248,11.2,19.0,15.1,12.8,1.0,1.5,12.1,18.2,,0.4,0.5,0.9,0.063,,-1.1,-1.3,-2.4,-0.1
303,Sandro Mamukelashvili\mamuksa01,C,23,MIL,24,217,8.5,0.432,0.552,0.31,9.0,17.6,13.4,9.3,0.9,1.9,12.0,14.5,,-0.1,0.3,0.2,0.049,,-4.0,0.4,-3.6,-0.1
303,Sandro Mamukelashvili\mamuksa01,C,23,SAS,19,443,15.9,0.545,0.39,0.227,12.3,19.7,15.9,14.6,1.1,1.3,12.1,20.1,,0.4,0.2,0.6,0.07,,0.3,-2.1,-1.8,0.0
304,Terance Mann\mannte01,SG,26,LAC,81,1872,13.4,0.619,0.378,0.225,4.7,11.8,8.3,14.0,1.1,1.0,12.2,15.3,,2.8,1.5,4.3,0.111,,-0.3,0.1,-0.2,0.8
305,Tre Mann\manntr01,PG,21,OKC,67,1183,10.0,0.492,0.513,0.11,2.4,11.8,7.0,14.0,1.6,0.9,10.6,20.7,,-0.6,1.1,0.5,0.021,,-3.0,-1.0,-3.9,-0.6
306,Boban Marjanović\marjabo01,C,34,HOU,31,171,23.4,0.71,0.017,0.45,12.7,26.0,19.3,8.7,1.4,1.1,16.3,20.8,,0.4,0.1,0.6,0.158,,3.0,-1.5,1.6,0.2
307,Lauri Markkanen\markkla01,PF,25,UTA,66,2273,22.1,0.64,0.446,0.348,6.3,20.7,13.6,8.6,0.9,1.4,8.8,26.6,,6.3,1.9,8.2,0.173,,4.9,-1.0,3.8,3.3
308,Naji Marshall\marshna01,SF,25,NOP,77,1792,11.4,0.539,0.382,0.306,3.0,14.6,8.8,14.4,1.5,0.7,13.0,17.8,,0.5,2.0,2.5,0.068,,-1.9,0.0,-1.9,0.1
309,Caleb Martin\martica02,SF,27,MIA,71,2077,11.4,0.571,0.431,0.206,4.8,15.0,9.7,8.2,1.7,1.5,11.5,14.4,,1.2,2.5,3.7,0.086,,-1.8,0.5,-1.2,0.4
310,Cody Martin\martico01,SF,27,CHO,7,134,8.7,0.448,0.389,0.194,6.2,13.0,9.5,11.0,1.4,0.6,4.9,12.9,,0.0,0.1,0.1,0.045,,-3.8,-0.8,-4.6,-0.1
311,Kenyon Martin Jr.\martike04,SF,22,HOU,82,2292,15.4,0.635,0.3,0.308,6.0,15.8,10.8,8.1,0.9,1.3,10.0,16.4,,4.2,0.7,4.9,0.103,,0.6,-1.3,-0.7,0.7
312,Tyrese Martin\martity01,SG,23,ATL,16,66,7.7,0.44,0.304,0.087,8.2,11.7,10.0,3.9,0.7,0.0,7.7,16.5,,0.0,0.0,0.0,-0.01,,-4.2,-3.1,-7.4,-0.1
313,Garrison Mathews\mathega01,SG,26,TOT,54,686,9.7,0.573,0.896,0.264,1.7,10.0,5.8,5.1,1.7,0.7,7.8,14.7,,0.7,0.3,1.0,0.067,,-2.0,-0.4,-2.4,-0.1
313,Garrison Mathews\mathega01,SG,26,HOU,45,602,9.1,0.564,0.912,0.265,1.8,9.6,5.7,5.1,1.9,0.6,8.7,14.3,,0.5,0.2,0.7,0.058,,-2.3,-0.2,-2.5,-0.1
313,Garrison Mathews\mathega01,SG,26,ATL,9,84,14.0,0.623,0.806,0.258,1.3,13.2,7.2,4.7,0.6,1.0,2.8,17.8,,0.2,0.0,0.2,0.127,,0.7,-2.4,-1.7,0.0
314,Bennedict Mathurin\mathube01,SG,20,IND,78,2222,13.1,0.566,0.326,0.477,4.4,11.5,7.9,7.6,1.0,0.5,11.7,24.6,,1.0,0.8,1.8,0.038,,-1.2,-2.5,-3.7,-1.0
315,Wesley Matthews\matthwe02,SF,36,MIL,52,820,7.0,0.519,0.775,0.175,4.5,9.7,7.2,5.1,1.2,1.3,9.5,9.8,,0.3,0.9,1.2,0.073,,-3.4,0.8,-2.7,-0.1
316,Tyrese Maxey\maxeyty01,SG,22,PHI,60,2016,17.0,0.605,0.404,0.233,1.4,8.8,5.2,16.9,1.2,0.4,7.4,24.1,,3.7,1.6,5.4,0.128,,1.9,-1.2,0.6,1.3
317,Skylar Mays\mayssk01,PG,25,POR,6,189,19.4,0.624,0.382,0.191,1.2,10.4,5.8,40.0,1.5,0.5,11.9,19.3,,0.6,0.1,0.7,0.171,,2.1,-2.1,0.0,0.1
318,Miles McBride\mcbrimi01,PG,22,NYK,64,760,8.4,0.475,0.623,0.195,1.9,5.4,3.6,12.4,2.4,1.0,9.7,14.6,,0.0,0.7,0.7,0.047,,-3.6,1.4,-2.3,-0.1
319,Mac McClung\mccluma01,SG,24,PHI,2,41,19.2,0.563,0.55,0.25,8.8,19.8,14.4,35.3,0.0,0.0,11.9,27.5,,0.1,0.0,0.1,0.14,,2.2,-1.7,0.5,0.0
320,CJ McCollum\mccolcj01,SG,31,NOP,75,2649,15.6,0.541,0.404,0.177,2.4,11.7,7.0,25.1,1.3,1.4,11.2,26.4,,1.5,2.8,4.3,0.078,,1.5,-0.7,0.8,1.9
321,T.J. McConnell\mccontj01,PG,30,IND,75,1526,16.8,0.59,0.113,0.131,3.3,13.7,8.5,37.9,2.5,0.6,20.6,19.1,,1.9,1.2,3.1,0.098,,0.4,0.1,0.5,1.0
322,Jaden McDaniels\mcdanja02,SF,22,MIN,79,2416,12.0,0.611,0.376,0.201,4.3,9.8,7.1,8.4,1.5,2.7,12.6,15.8,,2.0,2.4,4.4,0.087,,-1.7,0.5,-1.2,0.5
323,Jalen McDaniels\mcdanja01,SF,25,TOT,80,1913,11.8,0.557,0.376,0.224,3.6,16.3,9.9,9.6,2.1,1.6,12.1,17.2,,0.5,2.2,2.7,0.068,,-2.7,0.6,-2.1,-0.1
323,Jalen McDaniels\mcdanja01,SF,25,CHO,56,1494,11.6,0.551,0.409,0.211,3.1,16.5,9.6,10.5,2.1,1.7,12.9,17.5,,0.1,1.7,1.8,0.057,,-2.7,0.7,-2.0,0.0
323,Jalen McDaniels\mcdanja01,SF,25,PHI,24,419,12.5,0.58,0.244,0.276,5.5,15.8,10.7,6.5,2.0,1.1,8.6,16.1,,0.4,0.5,1.0,0.109,,-2.5,-0.1,-2.6,-0.1
324,Doug McDermott\mcderdo01,SF,31,SAS,64,1314,11.2,0.59,0.57,0.134,1.9,9.9,5.8,9.8,0.5,0.4,9.5,19.2,,1.0,0.0,1.0,0.035,,-0.7,-2.5,-3.2,-0.4
325,JaVale McGee\mcgeeja01,C,35,DAL,42,355,17.2,0.65,0.04,0.328,9.7,25.5,17.5,5.2,0.6,6.5,20.1,22.8,,0.1,0.5,0.6,0.076,,-3.6,-0.1,-3.7,-0.1
326,Bryce McGowens\mcgowbr01,SG,20,CHO,46,787,7.2,0.519,0.396,0.396,2.7,10.1,6.3,9.1,0.9,0.7,15.3,15.0,,-0.4,0.4,0.1,0.005,,-4.6,-1.4,-6.0,-0.8
327,Rodney McGruder\mcgruro01,SG,31,DET,32,524,10.7,0.566,0.638,0.145,4.1,11.8,7.8,7.6,1.5,0.2,6.4,14.0,,0.5,0.2,0.7,0.068,,-0.8,-0.7,-1.5,0.1
328,Jordan McLaughlin\mclaujo01,PG,26,MIN,43,678,11.8,0.526,0.538,0.124,2.5,7.6,5.1,27.4,2.2,0.5,17.7,11.7,,0.7,0.6,1.3,0.094,,-1.3,0.6,-0.7,0.2
329,De'Anthony Melton\meltode01,SG,24,PHI,77,2150,12.7,0.566,0.619,0.134,3.9,13.1,8.6,12.9,2.9,1.8,12.9,16.4,,1.1,3.1,4.2,0.095,,-0.7,1.6,0.9,1.6
330,Sam Merrill\merrisa01,SG,26,CLE,5,59,15.5,0.546,0.818,0.091,0.0,18.0,9.0,12.0,3.4,0.0,0.0,17.3,,0.1,0.1,0.2,0.16,,-1.2,2.5,1.2,0.0
331,Chimezie Metu\metuch01,PF,25,SAC,66,689,17.3,0.639,0.174,0.333,7.8,24.9,16.4,8.1,1.5,2.7,11.3,17.6,,1.2,0.8,2.1,0.143,,-0.3,0.2,-0.1,0.3
332,Khris Middleton\middlkh01,SF,31,MIL,33,801,17.4,0.551,0.399,0.251,3.8,14.0,9.1,30.7,1.4,0.5,13.6,27.4,,1.0,1.0,1.9,0.117,,1.0,-0.3,0.8,0.6
333,Patty Mills\millspa02,PG,34,BRK,40,567,10.6,0.554,0.641,0.144,1.6,7.0,4.4,13.9,1.3,0.5,11.9,19.7,,0.0,0.4,0.4,0.035,,-1.4,-1.7,-3.1,-0.2
334,Shake Milton\miltosh01,SG,26,PHI,76,1567,12.7,0.575,0.294,0.231,3.0,11.3,7.2,22.3,0.8,0.8,14.5,18.5,,1.6,1.2,2.9,0.087,,-1.0,-0.9,-2.0,0.0
335,Justin Minaya\minayju01,SF,23,POR,4,89,4.0,0.363,0.522,0.043,3.8,15.6,9.7,5.9,1.1,5.0,14.6,13.4,,-0.2,0.1,-0.1,-0.067,,-7.2,-1.9,-9.0,-0.2
336,Josh Minott\minotjo01,SF,20,MIN,15,96,17.9,0.582,0.167,0.222,5.9,22.9,14.6,7.5,2.0,5.4,7.1,18.9,,0.1,0.2,0.3,0.146,,-1.9,0.4,-1.6,0.0
337,Davion Mitchell\mitchda01,PG,24,SAC,80,1447,9.4,0.545,0.494,0.078,1.3,7.0,4.1,16.5,1.5,0.9,13.1,14.1,,0.7,0.8,1.5,0.05,,-2.4,-0.4,-2.8,-0.3
338,Donovan Mitchell\mitchdo01,SG,26,CLE,68,2432,22.9,0.614,0.453,0.262,3.1,10.9,7.0,21.4,2.0,1.0,10.3,32.1,,5.4,3.5,8.9,0.176,,5.6,0.6,6.3,5.0
339,Evan Mobley\mobleev01,PF,21,CLE,79,2715,17.9,0.591,0.108,0.321,8.1,22.7,15.4,12.4,1.1,4.0,11.9,20.2,,3.7,4.8,8.5,0.151,,0.0,1.6,1.7,2.5
340,Isaiah Mobley\mobleis01,PF,23,CLE,13,84,14.1,0.521,0.286,0.143,5.6,22.4,14.0,5.0,2.4,3.3,3.3,16.4,,0.1,0.2,0.2,0.135,,-2.5,1.1,-1.4,0.0
341,Chima Moneke\monekch01,SF,27,SAC,2,8,-3.5,0.347,0.0,1.0,28.8,0.0,14.3,16.1,0.0,0.0,41.0,26.2,,0.0,0.0,0.0,-0.288,,-12.7,-8.0,-20.7,0.0
342,Malik Monk\monkma01,SG,24,SAC,77,1719,16.6,0.587,0.5,0.26,2.1,11.3,6.7,25.0,1.4,1.0,14.1,25.8,,2.1,1.2,3.2,0.091,,1.6,-1.4,0.3,1.0
343,Moses Moody\moodymo01,SG,20,GSW,63,817,10.3,0.603,0.595,0.233,3.8,10.2,7.1,8.2,1.0,0.8,12.0,14.6,,0.7,0.6,1.3,0.076,,-1.7,-0.9,-2.6,-0.1
344,Xavier Moon\moonxa01,SG,28,LAC,4,20,7.2,0.389,0.333,0.0,0.0,16.6,8.4,35.7,0.0,0.0,10.0,21.8,,0.0,0.0,0.0,-0.03,,-4.1,-1.0,-5.1,0.0
345,Wendell Moore Jr.\moorewe01,SG,21,MIN,29,153,9.3,0.465,0.395,0.116,3.0,10.0,6.6,15.3,2.5,2.8,15.0,14.9,,-0.1,0.2,0.1,0.028,,-3.8,1.3,-2.4,0.0
346,Ja Morant\moranja01,PG,23,MEM,61,1948,23.3,0.557,0.247,0.409,3.3,16.1,9.7,41.1,1.6,0.7,12.6,34.9,,3.4,2.6,6.0,0.148,,5.2,0.5,5.7,3.8
347,Marcus Morris\morrima03,PF,33,LAC,65,1825,10.5,0.534,0.479,0.135,1.8,13.9,7.9,8.9,1.1,1.0,7.6,17.6,,0.4,1.6,2.0,0.053,,-1.8,-0.2,-1.9,0.0
348,Markieff Morris\morrima02,PF,33,TOT,35,355,10.4,0.553,0.617,0.087,4.2,18.2,11.3,12.2,1.2,1.2,13.1,17.2,,0.1,0.4,0.4,0.059,,-2.3,-0.4,-2.7,-0.1
348,Markieff Morris\morrima02,PF,33,BRK,27,285,10.7,0.556,0.598,0.122,5.2,17.7,11.6,11.8,1.4,1.5,13.9,15.6,,0.1,0.3,0.4,0.074,,-1.8,-0.1,-1.9,0.0
348,Markieff Morris\morrima02,PF,33,DAL,8,70,9.1,0.545,0.667,0.0,0.0,20.2,10.0,13.7,0.7,0.0,10.8,23.9,,0.0,0.1,0.0,0.002,,-4.4,-1.4,-5.8,-0.1
349,Monte Morris\morrimo01,PG,27,WAS,62,1695,15.0,0.579,0.396,0.15,1.8,11.6,6.9,26.4,1.2,0.6,9.9,15.6,,3.1,1.1,4.2,0.12,,0.8,-0.4,0.5,1.1
350,Trey Murphy III\murphtr02,SF,22,NOP,79,2448,15.2,0.65,0.621,0.238,2.7,10.3,6.5,6.4,1.8,1.7,6.5,16.6,,4.8,2.8,7.6,0.15,,1.4,0.4,1.8,2.3
351,Dejounte Murray\murrade01,SG,26,ATL,74,2693,17.0,0.54,0.293,0.144,2.1,13.8,7.9,24.0,2.0,0.6,10.2,24.4,,2.4,2.3,4.7,0.084,,1.1,0.0,1.0,2.1
352,Jamal Murray\murraja01,PG,25,DEN,65,2133,18.0,0.571,0.415,0.207,2.7,11.0,6.9,27.5,1.5,0.7,11.3,26.1,,3.3,1.9,5.1,0.116,,2.6,-1.3,1.3,1.8
353,Keegan Murray\murrake02,SF,22,SAC,80,2382,12.3,0.597,0.641,0.104,4.3,13.4,8.9,5.5,1.2,1.5,6.8,15.8,,2.6,1.7,4.3,0.087,,0.4,-1.0,-0.6,0.8
354,Mike Muscala\muscami01,C,31,TOT,63,945,13.0,0.608,0.709,0.178,4.2,19.1,11.6,7.1,0.8,2.3,6.8,15.1,,1.4,1.1,2.5,0.128,,-0.3,-0.1,-0.4,0.4
354,Mike Muscala\muscami01,C,31,OKC,43,622,13.8,0.602,0.7,0.192,3.9,19.7,11.6,8.2,0.8,2.8,6.0,15.7,,1.0,0.7,1.7,0.134,,0.3,-0.1,0.1,0.3
354,Mike Muscala\muscami01,C,31,BOS,20,323,11.6,0.623,0.73,0.146,4.8,18.0,11.5,5.0,0.6,1.3,8.7,14.0,,0.4,0.4,0.8,0.116,,-1.5,0.1,-1.4,0.1
355,Svi Mykhailiuk\mykhasv01,SF,25,TOT,32,468,14.0,0.584,0.572,0.225,3.4,8.9,6.1,16.5,1.5,0.7,11.2,19.3,,0.5,0.3,0.8,0.081,,0.5,-0.7,-0.1,0.2
355,Svi Mykhailiuk\mykhasv01,SF,25,NYK,13,40,15.8,0.739,0.833,0.417,0.0,19.3,9.6,3.5,1.2,0.0,12.3,17.4,,0.1,0.0,0.1,0.141,,3.6,0.5,4.1,0.1
355,Svi Mykhailiuk\mykhasv01,SF,25,CHO,19,428,13.8,0.571,0.553,0.211,3.7,7.9,5.7,17.7,1.6,0.8,11.1,19.5,,0.4,0.3,0.7,0.076,,0.3,-0.8,-0.5,0.2
356,Larry Nance Jr.\nancela02,C,30,NOP,65,1381,16.0,0.649,0.138,0.259,8.7,20.3,14.5,11.7,2.0,2.6,11.0,11.9,,2.8,2.1,4.9,0.171,,0.0,2.0,2.0,1.4
357,Andrew Nembhard\nembhan01,SG,23,IND,75,2073,10.0,0.528,0.408,0.096,1.9,8.8,5.3,22.4,1.6,0.5,15.8,16.1,,0.4,0.8,1.2,0.029,,-2.4,-0.8,-3.2,-0.6
358,Aaron Nesmith\nesmiaa01,SF,23,IND,73,1816,10.5,0.566,0.532,0.241,3.8,13.1,8.5,7.4,1.4,1.6,10.3,16.8,,0.9,1.1,2.0,0.052,,-2.3,-0.7,-3.0,-0.4
359,Raul Neto\netora01,PG,30,CLE,48,505,12.6,0.628,0.382,0.309,2.3,8.4,5.4,21.0,1.7,0.7,16.1,13.2,,0.8,0.6,1.5,0.142,,-1.7,1.5,-0.2,0.2
360,Georges Niang\niangge01,PF,29,PHI,78,1512,10.9,0.61,0.765,0.09,1.5,12.8,7.2,7.3,1.0,0.9,9.4,17.0,,1.1,1.4,2.5,0.078,,-0.4,-1.0,-1.4,0.2
361,Daishen Nix\nixda01,PG,20,HOU,57,914,5.3,0.447,0.591,0.152,2.1,9.7,5.9,19.2,1.6,0.7,25.4,15.4,,-1.5,0.3,-1.2,-0.062,,-5.0,-1.5,-6.5,-1.0
362,Zeke Nnaji\nnajize01,PF,22,DEN,53,728,12.5,0.62,0.332,0.316,10.5,11.2,10.9,3.3,1.1,2.8,12.2,15.2,,0.9,0.7,1.6,0.106,,-2.7,-0.9,-3.7,-0.3
363,Nerlens Noel\noelne01,C,28,TOT,17,195,7.9,0.424,0.056,0.333,5.6,21.0,13.1,6.7,4.0,4.5,23.9,12.0,,-0.3,0.3,0.0,0.007,,-6.5,2.6,-3.8,-0.1
363,Nerlens Noel\noelne01,C,28,DET,14,152,10.0,0.465,0.067,0.333,5.0,22.6,13.5,6.2,4.1,5.2,18.9,11.9,,-0.1,0.3,0.1,0.04,,-5.1,3.1,-2.0,0.0
363,Nerlens Noel\noelne01,C,28,BRK,3,43,0.3,0.218,0.0,0.333,8.0,15.3,11.8,8.3,3.4,2.0,42.1,12.2,,-0.2,0.1,-0.1,-0.112,,-11.3,1.0,-10.3,-0.1
364,Jaylen Nowell\nowelja01,SG,23,MIN,65,1252,13.7,0.527,0.371,0.158,3.3,11.7,7.6,15.9,1.6,0.3,8.9,25.0,,0.0,1.2,1.2,0.046,,-1.5,-1.0,-2.5,-0.2
365,Frank Ntilikina\ntilila01,SG,24,DAL,47,607,5.2,0.461,0.508,0.25,1.3,10.7,5.9,12.8,1.3,1.0,16.5,13.1,,-0.5,0.4,-0.1,-0.01,,-6.1,-0.7,-6.7,-0.7
366,Kendrick Nunn\nunnke01,SG,27,TOT,70,964,11.1,0.53,0.496,0.091,1.8,10.3,6.2,13.8,1.4,0.6,12.4,23.7,,-0.6,0.8,0.2,0.008,,-2.0,-1.5,-3.5,-0.4
366,Kendrick Nunn\nunnke01,SG,27,LAL,39,528,8.7,0.503,0.502,0.084,1.0,9.8,5.6,9.3,1.0,0.5,10.6,23.3,,-0.6,0.4,-0.2,-0.021,,-3.4,-1.6,-5.0,-0.4
366,Kendrick Nunn\nunnke01,SG,27,WAS,31,436,14.1,0.563,0.487,0.101,2.7,10.8,6.9,19.2,1.9,0.8,14.4,24.2,,0.0,0.4,0.4,0.043,,-0.4,-1.3,-1.6,0.0
367,Jusuf Nurkić\nurkiju01,C,28,POR,52,1391,17.3,0.589,0.236,0.38,9.3,29.7,19.5,16.4,1.5,2.8,16.8,22.1,,1.2,1.5,2.7,0.092,,-0.6,0.7,0.1,0.7
368,Jordan Nwora\nworajo01,SF,24,TOT,62,1188,12.2,0.561,0.474,0.193,4.7,15.8,10.4,10.5,1.0,1.0,12.0,19.4,,0.5,1.0,1.5,0.06,,-0.8,-1.3,-2.1,0.0
368,Jordan Nwora\nworajo01,SF,24,MIL,38,597,10.0,0.53,0.518,0.218,5.3,14.8,10.2,8.4,1.0,1.0,13.6,17.6,,0.0,0.7,0.7,0.057,,-2.0,-0.4,-2.4,0.0
368,Jordan Nwora\nworajo01,SF,24,IND,24,591,14.4,0.586,0.44,0.173,4.1,16.9,10.5,12.6,1.0,1.0,10.7,21.2,,0.5,0.3,0.8,0.064,,0.4,-2.2,-1.8,0.0
369,Royce O'Neale\onealro01,SF,29,BRK,76,2409,9.2,0.538,0.707,0.116,2.6,15.0,9.0,15.3,1.3,1.7,15.5,13.6,,0.4,2.5,2.9,0.057,,-1.7,0.6,-1.1,0.5
370,Chuma Okeke\okekech01,SF,24,ORL,27,518,9.1,0.488,0.705,0.172,5.7,15.3,10.5,9.4,1.8,2.1,11.5,12.3,,0.0,0.6,0.7,0.061,,-2.4,0.8,-1.6,0.1
371,Josh Okogie\okogijo01,SG,24,PHO,72,1350,13.3,0.531,0.476,0.464,8.8,11.9,10.3,10.3,2.0,2.3,11.2,17.7,,1.1,1.7,2.8,0.101,,-0.8,0.5,-0.2,0.6
372,Onyeka Okongwu\okongon01,C,22,ATL,80,1849,19.4,0.678,0.026,0.394,12.7,21.5,17.0,5.8,1.4,4.9,12.2,15.1,,4.7,2.4,7.1,0.185,,0.0,0.8,0.8,1.3
373,Isaac Okoro\okorois01,SF,22,CLE,76,1652,10.7,0.614,0.483,0.291,3.7,9.6,6.7,7.0,1.7,1.7,9.5,11.9,,1.9,2.3,4.2,0.122,,-1.9,1.6,-0.3,0.7
374,KZ Okpala\okpalkz01,PF,23,SAC,35,248,6.2,0.554,0.553,0.211,3.2,12.4,7.8,6.3,1.4,2.5,14.4,8.4,,0.1,0.2,0.3,0.057,,-4.3,1.1,-3.2,-0.1
375,Victor Oladipo\oladivi01,SG,30,MIA,42,1106,10.6,0.513,0.526,0.196,1.6,12.3,6.8,19.8,2.6,1.1,16.6,21.1,,-0.9,1.5,0.6,0.024,,-2.9,0.8,-2.1,0.0
376,Kelly Olynyk\olynyke01,C,31,UTA,68,1942,14.4,0.643,0.424,0.417,4.6,18.6,11.7,17.6,1.5,1.6,20.3,17.8,,2.4,1.9,4.3,0.106,,-0.4,0.9,0.4,1.2
377,Eugene Omoruyi\omorueu01,SF,25,TOT,40,645,10.9,0.533,0.39,0.329,7.1,11.8,9.4,6.3,2.1,0.4,11.5,19.3,,0.1,0.5,0.6,0.042,,-3.5,-0.9,-4.4,-0.4
377,Eugene Omoruyi\omorueu01,SF,25,OKC,23,272,10.6,0.531,0.33,0.298,8.5,12.1,10.3,5.6,2.4,0.0,13.1,18.8,,0.0,0.3,0.3,0.052,,-4.4,-0.5,-4.9,-0.2
377,Eugene Omoruyi\omorueu01,SF,25,DET,17,373,11.2,0.533,0.433,0.351,6.1,11.6,8.8,6.8,1.8,0.7,10.4,19.7,,0.1,0.2,0.3,0.034,,-2.9,-1.2,-4.1,-0.2
378,Cedi Osman\osmande01,SF,27,CLE,77,1548,12.0,0.579,0.589,0.204,1.9,11.5,6.7,10.6,1.1,0.7,8.3,18.2,,1.4,1.9,3.3,0.103,,-0.8,0.2,-0.7,0.5
379,Kelly Oubre Jr.\oubreke01,SF,27,CHO,48,1548,14.8,0.534,0.414,0.254,4.4,12.9,8.6,5.6,2.1,1.0,6.6,26.5,,0.1,1.5,1.7,0.051,,-0.4,-0.7,-1.1,0.3
